uid,uname,host,live_type,sample_folder,live_name,live_id,room_id,channel_name,live_title,start_date,stop_date,danmu_count,gift_count,gift_amount,first_send_date,last_send_date,is_present,is_active
38425380,NACL010,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,444,0,0.0,1770440897621,1770443555426,1,1
27715639,批判性的玩,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,374,0,0.0,1770440138961,1770444534875,1,1
36487157,雨待ち傘,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,266,0,0.0,1770438346623,1770444404090,1,1
356014820,本质痴,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,250,0,0.0,1770437060730,1770444537829,1,1
1358029,贝拉家的醋醋星狮,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,231,0,0.0,1770436853971,1770444414701,1,1
1476078,贝拉猪不在乎,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,208,30,30.0,1770436621865,1770444345276,1,1
347781278,空空空气_115,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,208,0,0.0,1770436705798,1770444377626,1,1
28372418,南條矮乃,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,202,0,0.0,1770437046711,1770444438839,1,1
3546969872010031,饼夹羊肉串,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,195,1,0.1,1770436844073,1770444395222,1,1
16506261,blame_7m,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,179,0,0.0,1770436813747,1770444386176,1,1
22914232,瓦斯鼻涕虫,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,166,0,0.0,1770437131194,1770444380842,1,1
4266560,所司,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,166,0,0.0,1770436871326,1770444389403,1,1
8322468,危机未解,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,152,0,0.0,1770437008987,1770444376806,1,1
15162268,MoonTaco_O,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,151,0,0.0,1770436857306,1770444379370,1,1
441718,廿八八,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,150,0,0.0,1770436760333,1770444387481,1,1
475709006,映风夕,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,146,0,0.0,1770436905963,1770444533998,1,1
3760577,树袋熊抱抱症,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,141,0,0.0,1770436578502,1770444373252,1,1
12025196,穆未,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,133,0,0.0,1770437128231,1770444114525,1,1
26284012,国士无双666,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,133,0,0.0,1770436509217,1770440694659,1,1
1581378020,依笑倾君颜,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,131,1,0.1,1770436903698,1770444531114,1,1
99947033,我于我周旋,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,130,0,0.0,1770437316546,1770444405357,1,1
18796489,Bubble0v0,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,128,0,0.0,1770437887166,1770444437303,1,1
8106821,吃雪糕不啦,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,127,0,0.0,1770436920437,1770444184495,1,1
584221,银蛋蛋,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,124,1,0.1,1770436762000,1770444403893,1,1
228874760,mkasgtag,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,124,0,0.0,1770436876176,1770444391335,1,1
26288049,BK0717-Radar,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,110,0,0.0,1770436860509,1770444315145,1,1
258401,囧A在叫唤,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,105,0,0.0,1770437385288,1770444375586,1,1
304234619,咕咚Curio,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,105,0,0.0,1770436749505,1770444329441,1,1
3493124550691210,世纪末的雕像,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,102,0,0.0,1770436865201,1770444394987,1,1
46287734,爱G家の燎原星火,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,100,0,0.0,1770436756964,1770444363999,1,1
408653486,imloving,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,98,0,0.0,1770439530439,1770444380198,1,1
278556888,星河灬清浅,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,90,1,9.9,1770437164453,1770444318326,1,1
19205411,单推し,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,86,0,0.0,1770436812301,1770444377524,1,1
29287011,千辰丷,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,85,3,0.3,1770436965000,1770444370988,1,1
3691003661781295,bili_49495337279,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,84,0,0.0,1770436654384,1770443411473,1,1
26114356,微因素产量,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,83,0,0.0,1770437456888,1770444536112,1,1
35696467,LLAXT,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,83,0,0.0,1770436882416,1770444413448,1,1
12796481,绯色丶花,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,82,0,0.0,1770441337033,1770443382404,1,1
474303352,下午茶两点半,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,81,0,0.0,1770436608801,1770444366244,1,1
59461900,贝拉博士的电子宠物,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,81,0,0.0,1770436522828,1770444366019,1,1
503346644,1618b,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,78,1,0.1,1770437783765,1770444335135,1,1
180284634,这瓜保熟吗official,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,77,0,0.0,1770437904874,1770444376650,1,1
3454092,以后再改名,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,77,0,0.0,1770437214145,1770444377478,1,1
5847764,-乐俊-,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,77,0,0.0,1770436964570,1770444256486,1,1
335105894,iii猪是的念来过倒,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,76,1,0.1,1770437220271,1770443742751,1,1
57729555,111为什么不能写成222,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,75,0,0.0,1770441807187,1770444375557,1,1
303151,飞跃巅峰TS,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,74,0,0.0,1770436835365,1770444453230,1,1
56327114,聆雪听风,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,74,0,0.0,1770441419785,1770444328868,1,1
162898200,レ茶,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,73,0,0.0,1770436753460,1770444320450,1,1
437079881,V_B-S_X,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,72,1,0.1,1770438043000,1770444536116,1,1
450278293,贝拉kira-,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,71,0,0.0,1770436658343,1770444375395,1,1
12819957,怪异客服天天迴龙教,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,70,0,0.0,1770436897778,1770443403994,1,1
1827794092,bili_20167270259,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,70,0,0.0,1770436858472,1770438485459,1,1
250133607,只是一只厨黑呆的心羽,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,70,0,0.0,1770436820849,1770444371547,1,1
37793481,BK0717_拂晓晨星,贝拉,终末地,贝拉终末地样本,贝拉_终末地_0207,47bdeb4b-1d35-4007-a82e-698907cd88ec,22632424,贝拉kira,【突击】玩会儿终末地！,1770436479000,1770444543857,68,0,0.0,1770437136563,1770444529746,1,1
