uid,xml_count,danmu_count
37787617,3,22
4031114,3,22
7045914,3,22
34308745,3,21
38809221,3,21
7145487,3,21
13803135,3,20
17433265,3,20
21599745,3,20
478634,3,20
51640214,3,20
11238798,3,19
15132348,3,19
16036560,3,19
27211987,3,19
39066716,3,19
4998054,3,19
6234820,3,19
11386707,3,18
12023054,3,18
12944028,3,18
29979407,3,18
35601352,3,18
7431328,3,18
19487195,3,17
24981595,3,17
37415686,3,17
4420621,3,17
49100426,3,17
7312684,3,17
7908620,3,17
2247322,3,16
23645723,3,16
35560368,3,16
5400767,3,16
10248804,3,15
12015387,3,15
27386269,3,15
35986995,3,15
83054711,3,15
84045368,3,15
14498016,3,14
2052538,3,14
29349478,3,14
34103505,3,14
479464,3,14
483433,3,14
67836590,3,14
9063962,3,14
13540914,3,13
14671832,3,13
20616289,3,13
28983273,3,13
37617090,3,13
653434,3,13
67036,3,13
68400094,3,13
7542893,3,13
77986371,3,13
9357656,3,13
99992347,3,13
11161835,3,12
13308825,3,12
17178880,3,12
35133377,3,12
35575802,3,12
391828,3,12
606016,3,12
6596909,3,12
79708711,3,12
86244390,3,12
894909,3,12
9244285,3,12
10468077,3,11
12605050,3,11
13307239,3,11
25438749,3,11
3155431,3,11
32058210,3,11
3476681,3,11
39278781,3,11
4273314,3,11
4440924,3,11
45233690,3,11
47787848,3,11
86273682,3,11
9445646,3,11
11621965,3,10
12827613,3,10
21931342,3,10
2550754,3,10
2717203,3,10
28972683,3,10
29231309,3,10
29996264,3,10
35140629,3,10
35642099,3,10
3598749,3,10
5867613,3,10
1295093,3,9
13440478,3,9
145034,3,9
1888692,3,9
2124520,3,9
22389,3,9
242104,3,9
32688303,3,9
34681904,3,9
38137508,3,9
485407,3,9
59557757,3,9
7162688,3,9
87373241,3,9
93463110,3,9
11443128,3,8
11463309,3,8
11792745,3,8
13164486,3,8
1626643,3,8
16430197,3,8
16569305,3,8
21494785,3,8
21910697,3,8
23257216,3,8
29676334,3,8
30883111,3,8
33813180,3,8
34601261,3,8
36198547,3,8
372638,3,8
38392571,3,8
40903789,3,8
47583781,3,8
4871020,3,8
50332518,3,8
51129150,3,8
5487693,3,8
5491249,3,8
730257,3,8
88978747,3,8
91698823,3,8
10522331,3,7
10579571,3,7
11604480,3,7
116821,3,7
12601671,3,7
13621604,3,7
14083761,3,7
1449440,3,7
16226631,3,7
17227810,3,7
1775596,3,7
20807217,3,7
21782872,3,7
2267565,3,7
22940794,3,7
23335286,3,7
24048130,3,7
24173428,3,7
25496867,3,7
25496950,3,7
28782496,3,7
29832945,3,7
327140,3,7
35859408,3,7
36068911,3,7
36103867,3,7
365800,3,7
39391076,3,7
395330,3,7
5181978,3,7
5242923,3,7
530153,3,7
5583757,3,7
7332387,3,7
759691,3,7
8306391,3,7
84017591,3,7
8814446,3,7
8982224,3,7
90445319,3,7
9154788,3,7
92652504,3,7
93602123,3,7
11363821,3,6
11657447,3,6
11829970,3,6
12867892,3,6
147811,3,6
15458189,3,6
17009858,3,6
17660540,3,6
20541781,3,6
21938708,3,6
2403252,3,6
26066538,3,6
27408967,3,6
28404523,3,6
30120102,3,6
30206092,3,6
3177003,3,6
32899093,3,6
359687,3,6
362798,3,6
3817396,3,6
39035213,3,6
4062320,3,6
40759951,3,6
4201581,3,6
43501668,3,6
4812198,3,6
50849205,3,6
5442034,3,6
5857261,3,6
67894960,3,6
7342074,3,6
88095346,3,6
8825072,3,6
930416,3,6
93617899,3,6
99632474,3,6
11645125,3,5
11738616,3,5
13082524,3,5
13728811,3,5
14005769,3,5
1574160,3,5
1698,3,5
17588702,3,5
17854196,3,5
1858841,3,5
18988036,3,5
20232735,3,5
20653,3,5
2088122,3,5
21228678,3,5
2217196,3,5
2393282,3,5
2448711,3,5
2565,3,5
26058057,3,5
260865,3,5
32799136,3,5
33120187,3,5
33533121,3,5
3363154,3,5
33832262,3,5
35243497,3,5
36997605,3,5
37433719,3,5
4047299,3,5
42876553,3,5
4439067,3,5
4539872,3,5
4646016,3,5
52647953,3,5
5925237,3,5
59928175,3,5
6605333,3,5
6775921,3,5
6844328,3,5
7467218,3,5
85924666,3,5
9022718,3,5
91392221,3,5
9276970,3,5
10065909,3,4
10565193,3,4
11879687,3,4
13555097,3,4
14186333,3,4
14938913,3,4
1634957,3,4
19828413,3,4
20246549,3,4
23225652,3,4
2325424,3,4
24547761,3,4
28326081,3,4
2837124,3,4
28886518,3,4
2908268,3,4
2990831,3,4
33079144,3,4
344926,3,4
34555170,3,4
353427,3,4
37779944,3,4
38103153,3,4
38128126,3,4
38672171,3,4
386730,3,4
4237046,3,4
4269386,3,4
4332043,3,4
443278,3,4
4565121,3,4
4720085,3,4
47485492,3,4
486595,3,4
49810575,3,4
49815063,3,4
49869452,3,4
510197,3,4
511993,3,4
5148369,3,4
51760752,3,4
55911191,3,4
5635435,3,4
5934569,3,4
6343422,3,4
643581,3,4
74088214,3,4
763836,3,4
8477957,3,4
86874265,3,4
87357233,3,4
88984496,3,4
90126350,3,4
9170507,3,4
9356895,3,4
94236634,3,4
95074954,3,4
10250897,3,3
10263003,3,3
10292533,3,3
10768043,3,3
11089842,3,3
11125023,3,3
11269465,3,3
11926900,3,3
12031436,3,3
122548,3,3
12561699,3,3
12582931,3,3
12763565,3,3
12790738,3,3
12833761,3,3
13172284,3,3
13211069,3,3
13418583,3,3
13428624,3,3
13837921,3,3
14166525,3,3
15380953,3,3
15951896,3,3
16194970,3,3
17006881,3,3
17197972,3,3
17238907,3,3
1727195,3,3
1766388,3,3
17771572,3,3
1825825,3,3
18852,3,3
1898891,3,3
19262721,3,3
19365176,3,3
19963251,3,3
20126046,3,3
20458484,3,3
21747507,3,3
22365571,3,3
22622715,3,3
2294446,3,3
23021203,3,3
23160803,3,3
23557816,3,3
23768765,3,3
23921951,3,3
2420313,3,3
25230079,3,3
26348442,3,3
27288464,3,3
28513235,3,3
30971708,3,3
3220992,3,3
3239440,3,3
3250487,3,3
32762886,3,3
32873685,3,3
3325267,3,3
334120,3,3
33967681,3,3
34492723,3,3
34509534,3,3
3456547,3,3
34776646,3,3
35000977,3,3
3506960,3,3
35172619,3,3
352984,3,3
3591081,3,3
36258193,3,3
36733462,3,3
37189997,3,3
37831242,3,3
38627685,3,3
38907378,3,3
3918603,3,3
40424419,3,3
4089178,3,3
4157574,3,3
4234243,3,3
4422575,3,3
4552152,3,3
4768947,3,3
494532,3,3
49516570,3,3
52486465,3,3
52753568,3,3
53744603,3,3
5560586,3,3
6170415,3,3
617156,3,3
620873,3,3
6299487,3,3
67967543,3,3
7324201,3,3
7358761,3,3
7366729,3,3
75088337,3,3
7668449,3,3
77031858,3,3
7996002,3,3
8133244,3,3
8190914,3,3
824799,3,3
83774361,3,3
85364010,3,3
8540607,3,3
8606380,3,3
87415244,3,3
8809922,3,3
89682392,3,3
913452,3,3
9202369,3,3
9215112,3,3
9219057,3,3
9234141,3,3
92958099,3,3
93403388,3,3
93420169,3,3
15304748,2,314
4578837,2,237
38488604,2,162
22223020,2,82
11130849,2,69
35512926,2,66
324246,2,56
2094959,2,52
44922873,2,51
490458,2,51
8292900,2,42
3278213,2,40
15245403,2,39
23973452,2,39
467736,2,38
4859682,2,37
27067785,2,35
42419711,2,34
3264576,2,33
37389122,2,32
943291,2,32
16472224,2,31
80535525,2,31
33541175,2,30
353022,2,30
75086860,2,30
7182237,2,29
10717422,2,28
5060941,2,28
6858401,2,28
13014285,2,26
2001318,2,26
20184275,2,26
35285794,2,26
11787424,2,25
943110,2,25
10434993,2,24
13502594,2,24
16069371,2,24
6374907,2,24
15364961,2,23
27030658,2,23
51133490,2,22
66757463,2,22
73530959,2,22
82065171,2,22
856118,2,22
21979097,2,21
22189400,2,21
2981238,2,21
872222,2,21
11842121,2,20
25732200,2,20
42486028,2,20
6404039,2,20
66431176,2,20
73482546,2,20
8719747,2,20
58829772,2,19
18757974,2,18
2048690,2,18
2224824,2,18
22622196,2,18
3136261,2,18
4210258,2,18
574862,2,18
6486104,2,18
8381959,2,18
94903797,2,18
19705776,2,17
23338482,2,17
32763255,2,17
11412128,2,16
14083878,2,16
21534770,2,16
26038823,2,16
32210330,2,16
35986803,2,16
38032401,2,16
47330639,2,16
6014152,2,16
6850342,2,16
8441048,2,16
87346530,2,16
11498750,2,15
12176328,2,15
14379773,2,15
2706073,2,15
37261205,2,15
7548928,2,15
8854441,2,15
11382142,2,14
13482199,2,14
14089969,2,14
17440854,2,14
28406357,2,14
31834466,2,14
32812499,2,14
34089321,2,14
35407394,2,14
39406190,2,14
5078478,2,14
689245,2,14
8414418,2,14
85946635,2,14
12038900,2,13
12687154,2,13
12910451,2,13
2259806,2,13
2558918,2,13
2696907,2,13
6824647,2,13
8945772,2,13
94887071,2,13
12129999,2,12
1315288,2,12
1320025,2,12
14021125,2,12
19513255,2,12
21872576,2,12
2247015,2,12
24902389,2,12
29917076,2,12
32245594,2,12
3384011,2,12
35008233,2,12
35278307,2,12
35338446,2,12
45418000,2,12
46739343,2,12
49794586,2,12
7600082,2,12
8289300,2,12
83539662,2,12
87616182,2,12
10434474,2,11
14167854,2,11
18738891,2,11
2195952,2,11
2462078,2,11
26660586,2,11
28620638,2,11
33407526,2,11
34316054,2,11
37232211,2,11
57563979,2,11
82654061,2,11
9124446,2,11
13920587,2,10
165331,2,10
17014254,2,10
17837714,2,10
19012389,2,10
1956382,2,10
24227559,2,10
24234136,2,10
2553250,2,10
25701288,2,10
27331265,2,10
28372397,2,10
29182062,2,10
30817027,2,10
32863413,2,10
33219752,2,10
33852028,2,10
35313920,2,10
36842681,2,10
42366,2,10
4295463,2,10
49592495,2,10
50167790,2,10
513930,2,10
564556,2,10
6337408,2,10
6417325,2,10
7786754,2,10
796648,2,10
83142795,2,10
12511557,2,9
1691742,2,9
17398254,2,9
1882624,2,9
21552877,2,9
2391190,2,9
280758,2,9
34315563,2,9
3714683,2,9
72065705,2,9
8361699,2,9
8548118,2,9
87393040,2,9
9161320,2,9
11782838,2,8
11829539,2,8
12992475,2,8
13137240,2,8
14392393,2,8
14963489,2,8
15095871,2,8
16963209,2,8
18048515,2,8
21552268,2,8
22637997,2,8
22756515,2,8
22845765,2,8
24643425,2,8
24726312,2,8
24898205,2,8
2611929,2,8
265223,2,8
26856719,2,8
27793996,2,8
282186,2,8
28272707,2,8
28755183,2,8
28883876,2,8
29137621,2,8
31351274,2,8
33512224,2,8
3718259,2,8
375097,2,8
38115706,2,8
38768076,2,8
4196931,2,8
468522,2,8
5985359,2,8
6459065,2,8
6504199,2,8
65701982,2,8
66610173,2,8
69937686,2,8
7022240,2,8
76880871,2,8
81689922,2,8
8341625,2,8
84122926,2,8
85849404,2,8
86868804,2,8
9587204,2,8
96343175,2,8
11713185,2,7
12407170,2,7
13887704,2,7
14236184,2,7
1712489,2,7
22890209,2,7
24915621,2,7
25730540,2,7
2715627,2,7
29929453,2,7
33386656,2,7
34001448,2,7
35074722,2,7
36819334,2,7
37806261,2,7
38602794,2,7
4185380,2,7
4315683,2,7
43483150,2,7
502025,2,7
53590981,2,7
5489128,2,7
67798443,2,7
7580818,2,7
8407241,2,7
9048836,2,7
9067870,2,7
94406432,2,7
10546895,2,6
10859391,2,6
11199079,2,6
11452410,2,6
11553127,2,6
11791376,2,6
12352911,2,6
12394019,2,6
12615626,2,6
13187132,2,6
13780582,2,6
13823978,2,6
14272452,2,6
14788361,2,6
15026868,2,6
15197329,2,6
1558432,2,6
16047140,2,6
1862920,2,6
1864837,2,6
20381053,2,6
21176247,2,6
21272979,2,6
2163521,2,6
21718045,2,6
22042978,2,6
22503661,2,6
22971718,2,6
23139782,2,6
23470949,2,6
23587095,2,6
24336017,2,6
2493282,2,6
25716533,2,6
26097505,2,6
271023,2,6
28291869,2,6
2906811,2,6
29376540,2,6
2951427,2,6
2991415,2,6
3026648,2,6
3073454,2,6
31261812,2,6
31498731,2,6
31667521,2,6
33726460,2,6
33966122,2,6
34230365,2,6
35136928,2,6
35624104,2,6
35753755,2,6
36416770,2,6
3683722,2,6
37981173,2,6
3871300,2,6
3916827,2,6
39345955,2,6
40411305,2,6
40472896,2,6
41039855,2,6
4211718,2,6
43608459,2,6
4529931,2,6
4694216,2,6
474468,2,6
475215,2,6
4779101,2,6
4922505,2,6
49439078,2,6
53741545,2,6
54173714,2,6
542892,2,6
55411625,2,6
55535626,2,6
5743657,2,6
68291230,2,6
7274209,2,6
7389589,2,6
748182,2,6
7625361,2,6
77907749,2,6
8104071,2,6
82137428,2,6
82183987,2,6
8271796,2,6
8316040,2,6
86225139,2,6
8659072,2,6
89350815,2,6
93730244,2,6
9517644,2,6
10453390,2,5
11919756,2,5
14012872,2,5
1535266,2,5
16660886,2,5
17731934,2,5
1794158,2,5
19555697,2,5
21920055,2,5
22042896,2,5
23970832,2,5
26630679,2,5
29074432,2,5
34803369,2,5
35923444,2,5
36287661,2,5
3736481,2,5
37621399,2,5
37816852,2,5
37990900,2,5
38199078,2,5
38512444,2,5
3960646,2,5
40916167,2,5
46935640,2,5
4709297,2,5
49592302,2,5
4977339,2,5
50431614,2,5
53149609,2,5
5585008,2,5
6813243,2,5
73772751,2,5
7684085,2,5
80274809,2,5
8045810,2,5
83787240,2,5
9152361,2,5
94927580,2,5
11066521,2,4
11280333,2,4
11588783,2,4
11628659,2,4
11955816,2,4
11959909,2,4
12089037,2,4
12339557,2,4
12343934,2,4
12580952,2,4
12735964,2,4
1278753,2,4
12851218,2,4
13320793,2,4
13413521,2,4
13612414,2,4
13814959,2,4
13854521,2,4
14245321,2,4
1437710,2,4
1461235,2,4
14667696,2,4
14782541,2,4
14908603,2,4
15128106,2,4
15330253,2,4
15641549,2,4
16041761,2,4
1646492,2,4
17078384,2,4
17224405,2,4
17407612,2,4
1833837,2,4
18342947,2,4
18634500,2,4
19051955,2,4
193865,2,4
1953206,2,4
19977915,2,4
20110757,2,4
20407700,2,4
20492945,2,4
20612578,2,4
20757508,2,4
2083023,2,4
21455266,2,4
21894,2,4
22422126,2,4
23271179,2,4
23689016,2,4
23969897,2,4
24035025,2,4
24074412,2,4
24200888,2,4
24302676,2,4
24420058,2,4
2443178,2,4
24602618,2,4
24780523,2,4
24951184,2,4
25079948,2,4
25161126,2,4
2531406,2,4
25398517,2,4
25424364,2,4
2556608,2,4
26049874,2,4
26609422,2,4
26949249,2,4
27058928,2,4
27317391,2,4
2748661,2,4
27540898,2,4
27627380,2,4
28372418,2,4
28983759,2,4
2899045,2,4
29024889,2,4
29065794,2,4
29190720,2,4
29206509,2,4
29273683,2,4
2941903,2,4
2948915,2,4
2953998,2,4
29783383,2,4
29882736,2,4
3008858,2,4
3107166,2,4
31159236,2,4
31353774,2,4
3163955,2,4
31800043,2,4
320081,2,4
3207424,2,4
32356377,2,4
3260946,2,4
32646207,2,4
33198773,2,4
33379160,2,4
336048,2,4
33929343,2,4
34526326,2,4
34978135,2,4
35108918,2,4
35254580,2,4
35614034,2,4
36611105,2,4
36649589,2,4
36804745,2,4
36906669,2,4
37350439,2,4
37486264,2,4
380509,2,4
3857630,2,4
391752,2,4
402136,2,4
421690,2,4
42484755,2,4
43435206,2,4
43984762,2,4
4400410,2,4
44407176,2,4
44607533,2,4
44701757,2,4
44747101,2,4
44919869,2,4
45020853,2,4
4770016,2,4
4778202,2,4
4823094,2,4
49834089,2,4
50444219,2,4
50715274,2,4
5071601,2,4
52245123,2,4
5283211,2,4
54968803,2,4
550015,2,4
564988,2,4
5658291,2,4
57043803,2,4
5720994,2,4
57269632,2,4
57499974,2,4
5942555,2,4
6013183,2,4
61049850,2,4
6243652,2,4
64163522,2,4
6483511,2,4
6525263,2,4
65415372,2,4
65598590,2,4
66407342,2,4
6846350,2,4
7129845,2,4
73363204,2,4
74058787,2,4
7913675,2,4
7997512,2,4
80220093,2,4
813751,2,4
8193512,2,4
82350214,2,4
8245679,2,4
82589233,2,4
8315382,2,4
83492145,2,4
837463,2,4
8395399,2,4
8423391,2,4
84273145,2,4
8455549,2,4
8504152,2,4
85974412,2,4
86660565,2,4
86708015,2,4
88557374,2,4
89251365,2,4
9055879,2,4
909509,2,4
9096683,2,4
92611,2,4
93010213,2,4
9365590,2,4
96006934,2,4
97512434,2,4
98605481,2,4
10917354,2,3
11438182,2,3
11851245,2,3
11865661,2,3
12632777,2,3
131024,2,3
13273539,2,3
13761896,2,3
1465841,2,3
14934106,2,3
1530255,2,3
15499106,2,3
16248344,2,3
1678865,2,3
1752666,2,3
19131073,2,3
19651972,2,3
1984863,2,3
20074004,2,3
20391521,2,3
210143,2,3
21056332,2,3
216327,2,3
21680929,2,3
22044743,2,3
221386,2,3
2223701,2,3
23102079,2,3
23129009,2,3
23183338,2,3
23280256,2,3
2329629,2,3
242245,2,3
24326708,2,3
24348903,2,3
24944817,2,3
25738058,2,3
26143911,2,3
26625235,2,3
26751586,2,3
27244789,2,3
28669993,2,3
29388733,2,3
29504561,2,3
30385190,2,3
30397030,2,3
30681341,2,3
31448126,2,3
32230154,2,3
32955461,2,3
3330187,2,3
33733393,2,3
34871091,2,3
35255190,2,3
35618498,2,3
35950767,2,3
36133022,2,3
36827179,2,3
37057835,2,3
3817875,2,3
38674670,2,3
38725923,2,3
38831810,2,3
39051402,2,3
40217797,2,3
40833708,2,3
4175698,2,3
44564109,2,3
4535176,2,3
46758480,2,3
469483,2,3
4772411,2,3
4772531,2,3
51549494,2,3
559250,2,3
560508,2,3
5634837,2,3
591492,2,3
61635,2,3
655366,2,3
6598272,2,3
67489378,2,3
67922975,2,3
71352930,2,3
7281725,2,3
732440,2,3
7964337,2,3
8051824,2,3
8378477,2,3
85103455,2,3
8521969,2,3
85619015,2,3
85753173,2,3
85948730,2,3
87585557,2,3
87770607,2,3
8810613,2,3
88419119,2,3
88499814,2,3
885836,2,3
88745944,2,3
91434930,2,3
9165142,2,3
93926484,2,3
9535774,2,3
9565484,2,3
95823365,2,3
96176603,2,3
96310182,2,3
9946590,2,3
99813802,2,3
10070150,2,2
10295826,2,2
10319737,2,2
103754,2,2
10412358,2,2
10580067,2,2
10699292,2,2
10733079,2,2
10777,2,2
10808355,2,2
10892314,2,2
10955671,2,2
11040003,2,2
11051226,2,2
11102876,2,2
11103202,2,2
1113240,2,2
111644,2,2
11210853,2,2
11223229,2,2
11223996,2,2
11257082,2,2
11263621,2,2
11263661,2,2
11313185,2,2
11361784,2,2
11369167,2,2
11383461,2,2
11530658,2,2
11548750,2,2
11555804,2,2
11604899,2,2
116622,2,2
11705063,2,2
11720548,2,2
11726302,2,2
11768533,2,2
11814647,2,2
11869493,2,2
11963367,2,2
11976248,2,2
12002055,2,2
12004698,2,2
12033504,2,2
12057352,2,2
12065279,2,2
12084079,2,2
12088305,2,2
12117172,2,2
12125598,2,2
12128021,2,2
12188257,2,2
12198106,2,2
12207930,2,2
12209240,2,2
12346056,2,2
12468133,2,2
12509018,2,2
12578013,2,2
12748545,2,2
1275891,2,2
1277615,2,2
12782207,2,2
1278696,2,2
12793565,2,2
128108,2,2
12828251,2,2
12921629,2,2
1293975,2,2
12992494,2,2
13018047,2,2
13075474,2,2
13088874,2,2
13107741,2,2
13136784,2,2
13155810,2,2
13204711,2,2
1324139,2,2
132825,2,2
13410679,2,2
13483154,2,2
13514601,2,2
1351619,2,2
13520251,2,2
13604166,2,2
13727499,2,2
13763431,2,2
1378242,2,2
138790,2,2
13904481,2,2
13972953,2,2
14002999,2,2
14017185,2,2
1402657,2,2
1403088,2,2
14072888,2,2
14127353,2,2
14172863,2,2
14233079,2,2
14268992,2,2
14278500,2,2
14326381,2,2
1444706,2,2
14448899,2,2
14476734,2,2
14520080,2,2
14547848,2,2
14610128,2,2
146718,2,2
14689848,2,2
14746102,2,2
14812049,2,2
15012385,2,2
1503955,2,2
1505910,2,2
15105061,2,2
15148982,2,2
15159819,2,2
1516718,2,2
15168223,2,2
1528332,2,2
15393786,2,2
15489730,2,2
1551513,2,2
15546830,2,2
15766453,2,2
15789641,2,2
15887040,2,2
1590163,2,2
15973962,2,2
16005527,2,2
16136300,2,2
16401849,2,2
16429241,2,2
164404,2,2
16445638,2,2
16545076,2,2
16555585,2,2
167546,2,2
1688045,2,2
17077522,2,2
17116502,2,2
1717371,2,2
17206772,2,2
17273950,2,2
17501614,2,2
17647642,2,2
17663971,2,2
1769067,2,2
17691271,2,2
17843341,2,2
17954457,2,2
18189870,2,2
1842130,2,2
18708831,2,2
18759257,2,2
19018939,2,2
19147011,2,2
19249117,2,2
19249661,2,2
19323075,2,2
19370991,2,2
19483008,2,2
19502677,2,2
1953767,2,2
19848742,2,2
19888303,2,2
19969603,2,2
19984614,2,2
20061203,2,2
20066043,2,2
2018117,2,2
203594,2,2
20373707,2,2
2056677,2,2
2071726,2,2
20845241,2,2
20867810,2,2
20959510,2,2
2104459,2,2
2106338,2,2
21088084,2,2
21159568,2,2
21179302,2,2
2121200,2,2
2126142,2,2
2155520,2,2
21572892,2,2
21603329,2,2
2186753,2,2
21960471,2,2
21980461,2,2
2201998,2,2
22023926,2,2
22170670,2,2
22212222,2,2
22366620,2,2
22520135,2,2
22609954,2,2
22753507,2,2
227639,2,2
22793536,2,2
22804542,2,2
2284961,2,2
22884789,2,2
22918792,2,2
23035438,2,2
23175211,2,2
23194646,2,2
23246588,2,2
23265527,2,2
23301380,2,2
23343440,2,2
23390188,2,2
23528805,2,2
23598108,2,2
23625250,2,2
23756637,2,2
239510,2,2
24000270,2,2
24113313,2,2
24143705,2,2
24312653,2,2
24324372,2,2
24346157,2,2
24395821,2,2
24461420,2,2
24465475,2,2
2448816,2,2
24705420,2,2
247099,2,2
24898462,2,2
24959710,2,2
2505370,2,2
2505997,2,2
25099360,2,2
25099525,2,2
25176933,2,2
2524170,2,2
2525611,2,2
25268494,2,2
25464251,2,2
2553861,2,2
25606853,2,2
25660012,2,2
25679205,2,2
25868309,2,2
25895544,2,2
2603516,2,2
2606283,2,2
2606462,2,2
26082612,2,2
26097245,2,2
26118266,2,2
2612008,2,2
26124091,2,2
26158161,2,2
26161211,2,2
2633650,2,2
2641922,2,2
26468952,2,2
26488263,2,2
26535402,2,2
26604365,2,2
2666948,2,2
26683958,2,2
26791749,2,2
26897146,2,2
2696152,2,2
27141622,2,2
27186343,2,2
2721189,2,2
272275,2,2
27234723,2,2
27330025,2,2
2757864,2,2
27585717,2,2
27765170,2,2
27898921,2,2
282526,2,2
28268300,2,2
28292232,2,2
2839805,2,2
28587153,2,2
2859251,2,2
28600430,2,2
286152,2,2
28769573,2,2
29289553,2,2
29324127,2,2
29372016,2,2
29403595,2,2
2940725,2,2
29453639,2,2
29486345,2,2
29525165,2,2
29554975,2,2
2960655,2,2
29632283,2,2
29659856,2,2
29875642,2,2
30003172,2,2
3008443,2,2
30122161,2,2
30123748,2,2
3023676,2,2
3025250,2,2
30631062,2,2
30634356,2,2
30703137,2,2
30973919,2,2
3098091,2,2
30998705,2,2
3122555,2,2
3130829,2,2
31865190,2,2
31866984,2,2
3201367,2,2
32150420,2,2
32167858,2,2
3219189,2,2
32338585,2,2
32386664,2,2
3248937,2,2
32634737,2,2
3264439,2,2
32646497,2,2
32852057,2,2
32883247,2,2
32963425,2,2
33030701,2,2
33076713,2,2
33122746,2,2
333482,2,2
33363206,2,2
33615001,2,2
3365538,2,2
33776116,2,2
33790869,2,2
33854140,2,2
33878623,2,2
34006172,2,2
34024313,2,2
34087491,2,2
34101803,2,2
34136945,2,2
3418319,2,2
34196822,2,2
3432192,2,2
3438122,2,2
34446409,2,2
34454275,2,2
34629610,2,2
34711383,2,2
34817589,2,2
34911831,2,2
34951241,2,2
35000808,2,2
35108797,2,2
35154447,2,2
3540964,2,2
35411108,2,2
35471657,2,2
35511069,2,2
35692923,2,2
357438,2,2
35822609,2,2
35828756,2,2
35901162,2,2
35926781,2,2
3600071,2,2
36004087,2,2
36042790,2,2
36128472,2,2
36175422,2,2
36177758,2,2
36208491,2,2
36398903,2,2
36510342,2,2
36545659,2,2
3657831,2,2
367661,2,2
36785054,2,2
36791769,2,2
368666,2,2
36958798,2,2
36978901,2,2
37171570,2,2
37270687,2,2
3732275,2,2
37404043,2,2
37477133,2,2
3748756,2,2
37525509,2,2
37597630,2,2
37791812,2,2
37855966,2,2
37886097,2,2
37890226,2,2
37907668,2,2
37999224,2,2
38086060,2,2
38218101,2,2
38276825,2,2
3830213,2,2
3833724,2,2
38472931,2,2
38476652,2,2
38516454,2,2
3852391,2,2
38535289,2,2
38621056,2,2
3869559,2,2
38997271,2,2
39093855,2,2
39142218,2,2
3930029,2,2
394344,2,2
39782439,2,2
39992444,2,2
40067253,2,2
40083793,2,2
400847,2,2
40164203,2,2
40655666,2,2
4071788,2,2
40895773,2,2
4103523,2,2
41382209,2,2
414732,2,2
4188899,2,2
4210820,2,2
421162,2,2
42310590,2,2
4239805,2,2
4242268,2,2
43092585,2,2
4332331,2,2
4334224,2,2
4354547,2,2
43906461,2,2
43944312,2,2
43948503,2,2
4400055,2,2
44036328,2,2
443339,2,2
44336580,2,2
4447150,2,2
44476776,2,2
44615,2,2
44955753,2,2
4502339,2,2
45264605,2,2
4539129,2,2
45692031,2,2
45772021,2,2
46056368,2,2
4620235,2,2
4635686,2,2
4639500,2,2
46895993,2,2
47709096,2,2
4787273,2,2
4793748,2,2
481747,2,2
4849831,2,2
4868777,2,2
486904,2,2
4892096,2,2
4936701,2,2
49392141,2,2
4942511,2,2
49665325,2,2
49689886,2,2
497557,2,2
49778924,2,2
49794630,2,2
49829228,2,2
4994943,2,2
5015049,2,2
5028531,2,2
5029026,2,2
5058986,2,2
5067054,2,2
51026625,2,2
51264631,2,2
51264740,2,2
515255,2,2
51907052,2,2
52149968,2,2
52448357,2,2
52755023,2,2
5328378,2,2
5341627,2,2
53454379,2,2
5358619,2,2
53929791,2,2
54178850,2,2
5472087,2,2
55477996,2,2
5562779,2,2
558154,2,2
56394446,2,2
56555031,2,2
5665652,2,2
5684517,2,2
57120155,2,2
571901,2,2
573375,2,2
5774349,2,2
5802850,2,2
5803596,2,2
5852009,2,2
5865328,2,2
58824092,2,2
59456865,2,2
5958728,2,2
59669515,2,2
59787815,2,2
59877657,2,2
6044749,2,2
608176,2,2
6087661,2,2
60953635,2,2
6119203,2,2
6181257,2,2
6219730,2,2
6238443,2,2
632995,2,2
6362983,2,2
6417836,2,2
6433153,2,2
64646683,2,2
6493105,2,2
65220288,2,2
6530633,2,2
65550731,2,2
65798143,2,2
6593217,2,2
66234774,2,2
6666119,2,2
6668759,2,2
6697478,2,2
68045114,2,2
68817835,2,2
6939165,2,2
7043502,2,2
7075901,2,2
70989117,2,2
71942682,2,2
7195483,2,2
71991,2,2
72181106,2,2
72645399,2,2
727227,2,2
7308972,2,2
7332,2,2
73449266,2,2
7358764,2,2
7359539,2,2
73700260,2,2
7403555,2,2
74053613,2,2
7410854,2,2
74119359,2,2
7421490,2,2
74415209,2,2
7442618,2,2
74565727,2,2
76099234,2,2
7656046,2,2
76646266,2,2
7677837,2,2
76976842,2,2
770895,2,2
7738531,2,2
7783306,2,2
7792630,2,2
7792746,2,2
78230,2,2
7852311,2,2
7860276,2,2
7875626,2,2
7899005,2,2
7934111,2,2
7953969,2,2
8010622,2,2
80452448,2,2
80875607,2,2
8097500,2,2
8098163,2,2
8163593,2,2
8193257,2,2
8204813,2,2
8227529,2,2
82774445,2,2
8280627,2,2
8293181,2,2
8335543,2,2
8378645,2,2
841344,2,2
8431606,2,2
845594,2,2
85029196,2,2
8530098,2,2
85431391,2,2
85624034,2,2
8570887,2,2
85741426,2,2
85755005,2,2
85761249,2,2
85933551,2,2
859683,2,2
8613279,2,2
86660599,2,2
86664865,2,2
8678881,2,2
86867715,2,2
8704648,2,2
87159378,2,2
8726604,2,2
87297750,2,2
87325923,2,2
87462,2,2
