uid,uname,host,live_type,sample_folder,live_name,live_id,room_id,channel_name,live_title,start_date,stop_date,danmu_count,gift_count,gift_amount,first_send_date,last_send_date,is_present,is_active
26284012,国士无双666,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,650,0,0.0,1769691219302,1769695965524,1,1
13580184,LieVice,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,286,0,0.0,1769691234221,1769696098482,1,1
662160269,仍待充电,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,274,20,20.0,1769691607367,1769695988834,1,1
99947033,我于我周旋,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,266,0,0.0,1769691301897,1769696043412,1,1
347781278,空空空气_115,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,263,0,0.0,1769691241372,1769696059717,1,1
27753063,君尧c,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,197,0,0.0,1769691509798,1769696112655,1,1
3546916403022521,milet大法好,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,193,22,2.6,1769691487281,1769696108749,1,1
299696870,平行宇宙不晚安,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,178,2,0.2,1769691588947,1769695948085,1,1
101277895,暮雪河,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,173,1,0.2,1769691250273,1769696036689,1,1
15162268,MoonTaco_O,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,170,0,0.0,1769691622489,1769695907274,1,1
441718,廿八八,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,169,0,0.0,1769691339905,1769695977488,1,1
8383329,silver银色,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,156,0,0.0,1769691577495,1769695986200,1,1
357381382,盐渍樱柠,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,136,0,0.0,1769691619224,1769695954826,1,1
65675236,A二次纱宇婷,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,125,9,0.9,1769691504388,1769695934627,1,1
417411486,詠逺の榊,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,123,0,0.0,1769691555861,1769695970682,1,1
10995767,GT610Ti,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,116,0,0.0,1769691495070,1769695964385,1,1
381596072,uhhhhgs,贝拉,3D,贝拉样本,贝拉_3D_0129,1797e9cc-c366-4789-a161-a57658f4ea29,22632424,贝拉kira,【3D】啊？也妹人告诉我啊！,1769691145000,1769696116973,116,0,0.0,1769691675550,1769695954855,1,1
